SMILE,IC50,Source
CC(=O)Nc1ccc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3C(=O)c3ccccc3)n2)cc1,900,CHEMBL
COc1cc(C(=O)NCCc2ccccc2)ccc1Nc1ncc2c(n1)N(C1CCCC1)[C@H](C)C(=O)N2C,27,CHEMBL
CC[C@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,32.5,CHEMBL
O=C1NCCc2[nH]c(-c3ccncc3)cc21,980,CHEMBL
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1-c1ccc2ccncc2c1,25000,CHEMBL
COc1cc2ncn(-c3cc(O[C@@H](C)c4ccccc4Cl)c(C(N)=O)s3)c2cc1OC,30,CHEMBL
CNC(=O)Cn1cc(-c2ccc(C)cc2)ncc1=O,250000,CHEMBL
CCOc1ccc(C(=O)NC)cc1,64700,CHEMBL
Cc1n[nH]c2sc(C(=O)NCc3ccccc3)cc12,16000,CHEMBL
COc1cc(C2CN(C(=O)c3cc(COC[C@@H](O)CO)ccn3)C2)ccc1OCc1ccc(C2CC2)cc1,1000,CHEMBL
CC(Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)ccc1C(N)=O)c1ccccc1C(F)(F)F,190,CHEMBL
N=C(N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,9900,CHEMBL
Cc1nnc(-c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)c(C)c2)o1,25000,CHEMBL
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,10000,CHEMBL
CC(=O)N(C)c1cccc(Nc2nc(NCCc3cccs3)ncc2-c2nn[nH]n2)c1,330,CHEMBL
COc1cc2ncn(-c3cc(OCCCc4ccccc4)c(C(N)=O)s3)c2cc1OC,61,CHEMBL
CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C(=O)Cc3cccs3)C4)cc2)CC1,530,CHEMBL
COc1cccc(Nc2nc(NC(C)c3ccccc3)ncc2C#N)c1,580,CHEMBL
Cc1nc(C)c(-c2ccnc(Nc3ccc(O)cc3)n2)s1,5000,CHEMBL
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,10000,CHEMBL
O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3cccnc3)n[nH]c2c1,10000,CHEMBL
O=C1Nc2ccc(I)cc2/C1=C/c1cc(Br)c(O)c(Br)c1,4600,CHEMBL
Nc1ccc2c(c1)nc(Cc1ccc3c(c1)OCO3)n1nc(N)nc21,10000,CHEMBL
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CNC(C)(C)C)cc1OC(F)F,9.8,CHEMBL
CC(C)(O)c1cccc(-n2cc(F)c3cnc(Nc4ccc(N5CCNCC5)cc4)nc32)n1,60,CHEMBL
CC(C)(O)c1cccc(-n2cc(F)c3cnc(Nc4ccc(N5C[C@@H]6C[C@H]5CN6)cc4)nc32)n1,30,CHEMBL
CN1CCN(c2ccc(Nc3ncc4c(F)cn(-c5cccc(C6(F)COC6)n5)c4n3)cc2)CC1,24,CHEMBL
CN1CCN(Cc2cccc(Nc3ncc4c(n3)-c3ccc(Cl)cc3NC(=O)C4)c2)CC1,730,CHEMBL
Cn1nc(C(N)=O)c2c1-c1nc(Nc3cc(NC4CCCN4)ccc3OC(F)(F)F)ncc1CC2,83,CHEMBL
NC(=O)c1sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[n+]1[O-],2400,CHEMBL
COc1ccc(COc2cc(-n3cnc4ccccc43)sc2C(N)=O)cc1,35,CHEMBL
Cc1cscc1-c1noc2cnc(N[C@@H](C)c3ccccc3)cc12,779,CHEMBL
C[C@H](Nc1cc2c(-c3cccc(Cl)c3)noc2cn1)c1ccccc1,625,CHEMBL
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CN2CCS(=O)(=O)CC2)cc1Cl,16,CHEMBL
Cc1cc(CNC(C)(C)C)ccc1[C@@H](C)Oc1cc(-c2cnc3ccccn23)sc1C(N)=O,150,CHEMBL
COc1cc(-c2nc(-c3c[nH]c4ccccc34)c[nH]c2=O)cc(OC)c1OC,100000,CHEMBL
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,350,CHEMBL
NS(=O)(=O)c1cccc(-c2n[nH]c3ccc(NC(=O)C(c4ccsc4)N4CCCC4)cc23)c1,50000,CHEMBL
Cn1nc(C(N)=O)c2c1-c1nc(Nc3cc(N4CCNCC4)ccc3OC(F)(F)F)ncc1CC2,2,CHEMBL
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,2100,CHEMBL
CCCN(CC1CC1)c1nc(NC(C)c2ccccc2)ncc1C#N,550,CHEMBL
CCCN(CC1CC1)c1nc(NCc2ccc3c(c2)OCO3)ncc1C#N,1600,CHEMBL
O=C1C(C2=C3C(=Nc4ccccc43)/C(=C\c3ccc(O)cc3)C2=O)=C2C(=Nc3ccccc32)/C1=C\c1ccc(O)cc1,2000,CHEMBL
Nc1cccc(-c2ccnc(Nc3ccc(O)cc3)n2)c1,7800,CHEMBL
O=C(c1sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[n+]1[O-])N1CCCC1,56000,CHEMBL
COc1c(Nc2ncc3c(n2)N(C2CCCC2)CC(F)(F)C(=O)N3C)ccc(C(=O)NC2CCN(C)CC2)c1F,26,CHEMBL
NC(=O)c1c[nH]c(-c2ccnc(N)n2)c1,10000,CHEMBL
Cc1cc(O)ccc1Nc1ncc2c(n1)-c1ccccc1NC(=O)C2,20000,CHEMBL
O=C1Cc2cnc(Nc3ccc(O)cc3)nc2-c2cnccc2N1,2600,CHEMBL
COc1ccc(Nc2ncc3c(n2)-c2cnccc2NC(=O)C3)cc1,2500,CHEMBL
O=C1Cc2cnc(Nc3ccc(O)c(Cl)c3)nc2-c2ncccc2N1,100000,CHEMBL
C=CS(=O)(=O)N1CCC[C@@H]1Cn1cc(-c2ccc3c(c2)OCO3)c2c(N)ncnc21,10000,CHEMBL
COc1cc2ncn(-c3cc(OCc4cccs4)c(C(N)=O)s3)c2cc1OC,11,CHEMBL
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)O)s3)c2cc1OC,2,CHEMBL
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,76.9,CHEMBL
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3[N+](=O)[O-])ncc1CC2,488,CHEMBL
Cc1n[nH]c2sc(C(N)=O)cc12,20000,CHEMBL
COc1cc2ncn(-c3cc(OCC4CCCO4)c(C#N)s3)c2cc1OC,10000,CHEMBL
Cc1cccc(COc2cc(-n3cnc4ccccc43)sc2C(N)=O)c1,12,CHEMBL
NC(=O)c1sc(-n2cnc3ccc(C(F)(F)F)cc32)cc1OCc1ccccc1Br,9,CHEMBL
COc1cc2ncn(-c3cc(OCc4cccc(N)c4)c(C(N)=O)s3)c2cc1OC,21,CHEMBL
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=S)s3)c2cc1OC,6,CHEMBL
O=C1Cc2cnc3cc(-c4ccccc4)nn3c2-c2cnccc2N1,100000,CHEMBL
O=C1Cc2cnc3cc(-c4ccccc4)nn3c2-c2ncccc2N1,100000,CHEMBL
O=C1Cc2cnc(Nc3ccc(Br)cc3)nc2-c2ccccc2N1,100000,CHEMBL
CCOc1ccc(Nc2ncc3c(n2)-c2ccc(OC)cc2NC(=O)C3)cc1,7300,CHEMBL
CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1,10000,CHEMBL
CCNC(=O)/C(C#N)=c1\s/c(=C/Nc2cccc(C(=O)NCCCN3CCCC3)c2)c(=O)n1CC,345,CHEMBL
C[C@@H](Oc1cc(-n2cnc3cc(-c4cnn(C)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,1,CHEMBL
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1Cc1ccccc1,434,CHEMBL
Cc1n[nH]c2sc(C(N)=O)c(NC(=O)COc3ccccc3)c12,100000,CHEMBL
CC[C@@H]1c2nncn2-c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1CC1CCCCC1,2214,CHEMBL
CC[C@@H]1c2nncn2-c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1Cc1ccc(Cl)cc1,2766,CHEMBL
C[C@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccccc1Cl,300,CHEMBL
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CN(C)C)cc1Cl,22,CHEMBL
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CNC(C)(C)C)cc1C(F)F,20,CHEMBL
CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)N4CCC[C@H]4CN4CCCC4)cc3OC(F)(F)F)nc1-2,10000,CHEMBL
CCNc1cc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2C(F)(F)F)ccn1,85,CHEMBL
CCC1C(=O)N(C)c2cnc(-n3ccc4cc(C(=O)NC(C)C)ccc43)nc2N1c1ccn(C)n1,1517,CHEMBL
CCC1C(=O)N(C)c2cnc(Nc3ccc(S(=O)(=O)NCCO)cc3)nc2N1c1ccn(C)n1,2411,CHEMBL
Cc1ccc(C2=Nc3c(N)ncnc3NCC2)cc1,100000,CHEMBL
Cc1nn(-c2cccc(Cl)c2)c2cc(N[C@@H](C)c3ccccc3)ncc12,121,CHEMBL
Cc1cccc(-c2noc3cnc(N[C@@H](C)c4ccccc4)cc23)c1,549,CHEMBL
NC(=O)c1sc(-c2cnc(N)s2)cc1OCc1ccccc1C(F)(F)F,3000,CHEMBL
CC(C)NCc1ccc([C@@H](C)Oc2cc(-c3cnc4ccccn34)sc2C(N)=O)c(Cl)c1,28,CHEMBL
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CNC(C)(C)C)cc1F,46,CHEMBL
O=C1Cc2cnc3ccnn3c2-c2ccccc2N1,100000,CHEMBL
COc1ccc2c(c1)NC(=O)Cc1cnc(Nc3cccc(O)c3)nc1-2,840,CHEMBL
O=C(/C=C/c1cccc([N+](=O)[O-])c1)NNC(=O)c1ccc2c(c1)OCCO2,1550,CHEMBL
CC(C)c1ccc(CCCN(C)C)cc1Nc1ncc2c(n1)-c1ccc(Cl)cc1NC(=S)C2,8,CHEMBL
O=C1Cc2cnc(Nc3ccc(C(=O)NC4CCCC4)cc3)nc2-c2ccc(Cl)cc2N1,12,CHEMBL
COc1ccc(Nc2ncc3c(n2)-c2ccc(C#N)cc2NC(=O)C3)cc1OC,83,CHEMBL
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2,68,CHEMBL
CC(=O)c1ccc(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)cc1,197,CHEMBL
C[C@@H](Oc1cc(-n2cnc3cc(-c4ccncc4)ccc32)sc1C(N)=O)c1ccccc1Cl,1,CHEMBL
C[C@@H](Oc1cc(-n2cnc3cc(-c4ccnc(NC5CCN(C)CC5)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,1,CHEMBL
C[C@@H](Oc1cc(-n2cnc3cc(OC4CCN(C)CC4)ccc32)ccc1C(N)=O)c1ccccc1C(F)(F)F,51300,CHEMBL
CC(Oc1cc(-n2cnc3cc(OCCCN(C)C)ccc32)ccc1C(N)=O)c1ccccc1C(F)(F)F,15200,CHEMBL
O=C1Cc2cnc(Nc3ccc([N+](=O)[O-])cc3)nc2-c2ccccc2N1,100000,CHEMBL
O=C1Cc2cnc(Nc3ccc(O)cc3)nc2-c2ccccc2N1,100000,CHEMBL
Cn1c(=O)c2cc3c(nc2n(C)c1=O)-c1cnccc1NC(=O)C3,100000,CHEMBL
CC(C)n1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2,430,CHEMBL
Cn1nc(C(N)=O)c2c1-c1nc(Nc3cccc([N+](=O)[O-])c3)ncc1CC2,10000,CHEMBL
C=CCOC(=O)/C(C#N)=C1\SC(CNc2ccc(C(C)=O)cc2)C(=O)N1CC,34,CHEMBL
CCn1c(=O)/c(=C\Nc2ccccc2)s/c1=C(/C#N)C(=O)N1CCCC1,270,CHEMBL
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,12600,CHEMBL
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,2,CHEMBL
COc1cc2ncn(-c3cc(OCc4ccccc4Cl)c(C(N)=O)s3)c2cc1OC,2,CHEMBL
COc1cc2ncn(-c3cc(OCc4ccc(S(C)(=O)=O)cc4)c(C(N)=O)s3)c2cc1OC,75,CHEMBL
COc1cc2ncn(-c3cc(OCc4ccoc4)c(C(N)=O)s3)c2cc1OC,190,CHEMBL
COc1cc2ncn(-c3cc(OCc4ccncc4)c(C(N)=O)s3)c2cc1OC,130,CHEMBL
COc1cc2c(cc1Cl)C(c1cccc(Cl)c1)=NCC2,10000,CHEMBL
Cc1nc(N)sc1-c1ccnc(Nc2ccc(O)cc2)n1,25000,CHEMBL
COC(=O)c1ccsc1Nc1nc(Nc2ccc(N3CCC(N4CCCC4)CC3)cc2OC)ncc1[N+](=O)[O-],5.26,CHEMBL
COC(=O)c1sccc1Nc1nc(Nc2ccc(N3CCC(N(C)C)CC3)cc2OC)ncc1F,188.5,CHEMBL
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3N)ncc1CC2,150,CHEMBL
CC(=O)c1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,464,CHEMBL
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3-c3ccccc3)ncc1CC2,1565,CHEMBL
Cn1nc(C(=O)NC2CC2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,10000,CHEMBL
Cn1nc(C(=O)O)c2c1-c1nc(Nc3ccccc3)ncc1CC2,110,CHEMBL
CN1C(C)(C)CC(Nc2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1(C)C,964,CHEMBL
CCN(CC)CC(O)Cn1cc(C(=O)O)c2ccccc21,1910,CHEMBL
O=C(O)Cc1cn(CC(O)CN2CCCCC2)c2ccccc12,410,CHEMBL
COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)O)c2)c(OC)c1,9,CHEMBL
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,3340,CHEMBL
Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,10000,CHEMBL
Cc1ccc(O)cc1CC[C@@H]1[C@H](O)CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)[C@@H](O)C[C@@H]12,100000,CHEMBL
Cc1nc(-c2ccccc2)n2nc(Nc3ccc(OCCN(C)C)cc3)ncc12,380,CHEMBL
CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)N4CCCN(C)CC4)cc3OC)nc1-2,10000,CHEMBL
Nc1nccc(-c2cc3c([nH]2)CCNC3=O)n1,1131,CHEMBL
Cn1nc(C(N)=O)c2c1-c1nc(Nc3cccc(C(F)(F)F)c3)ncc1CC2,51,CHEMBL
O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO,2700,CHEMBL
Cc1n[nH]c2sc(C(N)=O)c(NC(=O)c3ccccc3Cl)c12,23000,CHEMBL
COC(=O)C(=O)Nc1c(C(N)=O)sc2[nH]nc(C)c12,8000,CHEMBL
O=C(NCCc1ccccc1)c1cc2c(-c3ccccc3)[nH]nc2s1,17000,CHEMBL
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2C(=O)C1CC1,10000,CHEMBL
CCOC(=O)/C(C#N)=c1\s/c(=C/Nc2ccccc2F)c(=O)n1CC,160,CHEMBL
CC(=O)Nc1cccc(-c2ccnc(Nc3ccc(O)cc3)n2)c1,6900,CHEMBL
Cn1nc(C(=O)Nc2ccccc2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,10000,CHEMBL
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(C(F)(F)F)cc3)ncc1CC2,872,CHEMBL
CCCOc1ccc(C(=O)NC)cc1,29500,CHEMBL
CC(C)C[C@@H]1NC(=O)CN(CCc2c[nH]c3ccccc23)C(=O)CSC[C@H](C(N)=O)NC(=O)[C@H]([C@@H](C)OP(=O)(O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O,8500,CHEMBL
C[C@@H](Oc1cc(-n2cnc3cc(-c4cnn(CCCN(C)C)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,2,CHEMBL
O=C1Cc2cnc(Nc3ccc(I)cc3)nc2-c2ccccc2N1,15000,CHEMBL
O=C1Cc2cnc(Nc3ccc(O)c(Cl)c3)nc2-c2ccccc2N1,9300,CHEMBL
C[C@H](Nc1cc2c(cn1)cnn2-c1ccccc1C(N)=O)c1ccccc1,50,CHEMBL
Cn1c(-c2ccnc(Nc3ccc(O)cc3)n2)nc2ccccc21,12000,CHEMBL
Cn1c(-c2ccnc(Nc3ccc(O)c(Cl)c3)n2)nc2ccccc21,6000,CHEMBL
COC(=O)c1cc(O)c(O)c(C[C@]2(C)[C@@H](C)CC[C@@]3(C)C(C)=CCC[C@@H]23)c1,21700,CHEMBL
Cn1cc(C(N)=O)cc1-c1ccnc(Nc2cc(N3CCN(C(=O)OC(C)(C)C)CC3)ccc2OC(F)(F)F)n1,10000,CHEMBL
COc1ccc(CCCN(C)C)cc1Nc1ncc2c(n1)-c1ccc(Cl)cc1NC(=S)C2,10,CHEMBL
NCCCc1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=O)C3)cc1,340,CHEMBL
CN(C)CCCc1ccc(OC(F)(F)F)c(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=S)C3)c1,7,CHEMBL
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,15,CHEMBL
Cc1ncc(CCCN(C)C)cc1Nc1ncc2c(n1)-c1ccc(C(F)(F)F)cc1NC(=S)C2,2,CHEMBL
COc1c(CCCN(C)C)cccc1Nc1ncc2c(n1)-c1ccc(Cl)cc1NC(=S)C2,470,CHEMBL
CN(C)CCCc1cccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=O)C3)c1,39,CHEMBL
COc1cccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=O)C3)c1,120,CHEMBL
COc1ccc(Nc2ncc3c(n2)-c2ccccc2NC(=O)C3)cc1OC,450,CHEMBL
COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C(C)C)[C@H](C)C(=O)N2C,25.2,CHEMBL
CNC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccccc3)nc1-2,4215,CHEMBL
CCOc1ccc(Nc2ncc3c(n2)-c2ncccc2NC(=O)C3)cc1,100000,CHEMBL
NC(=O)c1sc(-c2cnc3ccccn23)cc1OCc1ccccc1C(F)(F)F,22,CHEMBL
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CO)cc1Cl,4.9,CHEMBL
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CN2CCN(C)CC2)cc1Cl,17,CHEMBL
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CN2CCC(O)C2)cc1Cl,20,CHEMBL
O=C(O)c1cn(CC(O)CN2CCCC2)c2ccccc12,4840,CHEMBL
O=C(O)Cc1cn(CC(O)CN2CCOCC2)c2ccccc12,960,CHEMBL
CC1=CC(=O)C(C(C)C)=CC1=O,2180,CHEMBL
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,10000,CHEMBL
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(S(=O)(=O)Nc4ccccc4)cc3)nc2N1C1CCCC1,109,CHEMBL
O=C(O)c1cn(CC(O)CN2CCCCC2)c2ccccc12,2100,CHEMBL
O=C(O)Cc1cn(CC(O)CN2CCCC2)c2ccccc12,130,CHEMBL
CN1CCN(CC(O)Cn2cc(CC(=O)O)c3ccccc32)CC1,1880,CHEMBL
O=C(CCc1cn(CC(O)CN2CCCCC2)c2ccccc12)c1ccccc1,1820,CHEMBL
O=C1Cc2cnc(Nc3ccccc3)nc2-c2ccc(Cl)cc2N1,370,CHEMBL
COc1ccc(Nc2ncc3c(n2)-c2ccc(C(F)(F)F)cc2NC(=O)C3)cc1OC,18,CHEMBL
CCN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1,8,CHEMBL
CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CC[C@H](N)C3)c21,10000,CHEMBL
C[C@@H](Oc1cc(-n2cnc3cc(-c4cnc(N)nc4)ccc32)sc1C(N)=O)c1ccccc1C(F)(F)F,1,CHEMBL
C[C@@H](Oc1cc(-n2cnc3cc(-c4ccnc(NCCS(C)(=O)=O)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,1,CHEMBL
COc1ccc(Cn2ncc(NC(=O)c3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)c2N)cc1,167.4,CHEMBL
CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2C)n1,8000,CHEMBL
NC(=O)c1sc(-n2cnc3cc(C(F)(F)F)ccc32)cc1OCc1ccccc1Br,300,CHEMBL
COc1cc2ncn(-c3cc(OCc4ccsc4)c(C(N)=O)s3)c2cc1OC,17,CHEMBL
CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)NCCN(C)C)cc3OC)nc1-2,1652,CHEMBL
Cc1nn(-c2ccc(F)cc2)c2cc(N[C@@H](C)c3ccccc3)ncc12,3241,CHEMBL
CC(Oc1cc(-c2nc(-c3ccc(CN(C)C)cc3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F,3900,CHEMBL
O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCN1CCOCC1,1630,CHEMBL
Cc1noc(C)c1CCC(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,1780,CHEMBL
O=C(Cc1ccc(Br)cc1)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,1590,CHEMBL
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,10000,CHEMBL
COc1cccc(/C=C/C(=O)NNC(=O)c2ccc3c(c2)OCCO3)c1,30,CHEMBL
O=C(/C=C/c1ccc(Cl)cc1)NNC(=O)c1ccc2c(c1)OCCO2,1550,CHEMBL
COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC,794.33,CHEMBL
CC(Nc1ncc(C#N)c(N2CCc3ccccc3C2)n1)c1ccccc1,750,CHEMBL
Clc1ccc(Nc2nccc(-c3cccc(Cl)c3)n2)cc1,8700,CHEMBL
CCOC(=O)/C(C#N)=c1\s/c(=C/Nc2ccc(NC(=O)COC)cc2)c(=O)n1CC,500,CHEMBL
N#Cc1sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[n+]1[O-],21000,CHEMBL
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cn(CCCCCCCCc2ccccc2)c2ccccc12)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,9300,CHEMBL
CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(C)=O)[C@@H](C)O)[C@@H](C)OP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(N)=O,70.24,CHEMBL
CNc1ccc(C(=O)NCCn2cc(C=C3C(=O)NC(=O)NC3=O)c(-c3ccccc3)n2)cc1,16350,CHEMBL
CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(C)=O)[C@@H](C)OP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(N)=O,283.3,CHEMBL
CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(C)=O)[C@@H](C)O)[C@@H](C)OP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(N)=O,90.12,CHEMBL
CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(C)=O)[C@@H](C)O)[C@@H](C)OP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(N)=O,74.14,CHEMBL
CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,10000,CHEMBL
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCF)CC4)c2)CC1,5,CHEMBL
Nc1nc(N)c2c(n1)NCCC(c1cccc(Cl)c1)=N2,100000,CHEMBL
Nc1ncnc2c1N=C(c1ccc(Cl)cc1)CCN2,100000,CHEMBL
