SMILE,Source,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NCCN4CCN(C)CC4)cc3OCCO)nc2N1C1CCCC1,CHEMBL,active,598.724,2.2116,3,10,7.992679047
C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)C)OP(=O)(O)O,Pubchem,active,674.649,-3.0762,9,10,6.207608311
C[C@@H](Oc1cc(-n2cnc3ccc(O[C@@H]4CCCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1Cl,CHEMBL,active,525.074,5.8424,1,7,8.397940009
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CHEMBL,active,521.666,3.5568,2,8,6.974694135
CN1CCC(CC1)C2=CC(=C(C=C2)OC(F)(F)F)NC3=NC=C4CCC5=C(C4=N3)N(C=C5C(=O)N)C,Pubchem,active,500.525,4.131,2,7,8.22184875
CC1=CC2=C(C=C1)C3=NC(=NC=C3CC(=O)N2)NC4=CC(=C(C=C4)OC)OC,Pubchem,active,376.416,3.70742,2,6,7.187086643
COC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC(N4CCCC4)CC3)cc2OC)ncc1[N+](=O)[O-],CHEMBL,active,547.616,4.7318,2,11,9.294136288
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(-c4nnn[nH]4)s3)c2cc1OC,CHEMBL,active,502.478,4.8821,1,9,7.13667714
CN(C)CCCC1=CC(=C(C=C1)Cl)NC2=NC=C3CC(=S)NC4=C(C3=N2)C=CC(=C4)Cl,Pubchem,active,472.445,5.9836,2,5,9
C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1CCCCCCCCC2=C(C=CC=C2F)OC3=CC=CC=C3)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]4CCCN4C(=O)C)OP(=O)(O)O,Pubchem,active,973.05,2.9119,8,12,6.896196279
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CNC(C)(C)CO)cc1Cl,CHEMBL,active,499.036,4.8156,3,7,7.638272164
COc1ccc2c(c1)NC(=O)Cc1cnc(Nc3ccc(OC)c(O)c3)nc1-2,CHEMBL,active,378.388,3.1046,3,7,6.853871964
CN1C2=NC(=O)N(C(=O)C2=NC(=N1)C3=CC=C(C=C3)[N+](=O)[O-])C,Pubchem,active,314.261,-0.051,0,9,6.425968732
C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=CC(=C4)C5=CN=C(N=C5)N)C(=O)N,Pubchem,active,524.528,5.3839,2,8,9
NC(=O)c1nn(C2CCCCC2)c2c1CCc1cnc(Nc3ccccc3)nc1-2,CHEMBL,active,388.475,3.7864,2,6,6.844663963
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCOCC5)OCCO)C,Pubchem,active,538.649,3.0041,3,9,8.025949097
CN1CCCC1CCNc1ccc(OC(F)(F)F)c(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)c1,CHEMBL,active,530.555,3.613,3,9,6.910094889
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC)OCCO)C,Pubchem,active,468.558,2.4549,3,8,7.805208242
CCCCNC(=O)c1ccc(Nc2ncc3c(n2)N(C2CCCC2)[C@H](CC)C(=O)N3C)c(OCCO)c1,CHEMBL,active,510.639,3.6252,3,8,7.456677099
C[C@H](C1=C(C=C(C=C1)CNC2CC2)Cl)OC3=C(SC(=C3)C4=CN=C5N4C=CC=C5)C(=O)N,Pubchem,active,466.994,5.2071,2,6,7.920818754
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NC4CCN(C(=O)CCCOc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)nc2N1CC1CCCCC1,CHEMBL,active,902.026,4.95052,3,15,6.103473783
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CSC=C4)OC,Pubchem,active,415.496,3.8436,1,8,7.769551079
COc1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=O)C3)cc1,CHEMBL,active,366.808,4.0438,2,5,7.107905397
CN1CCN(CC1)C2=CC(=C(C=C2)OC(F)(F)F)NC3=NC=C4CCC5=C(C4=N3)N(N=C5C(=O)N)CCCl,Pubchem,active,550.973,3.1704,2,9,7.886056648
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc(F)c(C(=O)NC4CCOCC4)cc3OCCO)nc2N1C(C)C,CHEMBL,active,530.601,2.609,3,9,7.278931698
CN1CCN(CC1)C2=CC(=C(C=C2)OC(F)(F)F)NC3=NC=CC(=N3)C4=CC5=C(N4CCO)CCNC5=O,Pubchem,active,531.539,2.6173,3,9,6.991399828
CN1C2=C(CCC3=CN=C(N=C32)NC4=C(C=CC(=C4)N5CCN(CC5)C(=O)N6CCNCC6)OC(F)(F)F)C(=N1)C(=O)N,Pubchem,active,600.606,1.864,3,10,7.455931956
CC1=NN(C2=CC(=NC=C12)N[C@@H](C)C3=CC=CC=C3)C4=CC(=CC(=C4)CCC(=O)O)Cl,Pubchem,active,434.927,5.57262,2,5,7.677780705
C1=CC=C(C=C1)COC2=C(SC(=C2)N3C=NC4=CC=CC=C43)C(=O)N,Pubchem,active,349.415,3.7649,1,5,7.214670165
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C(C)C)NC3=C(C=C(C(=C3)F)C(=O)NC4CCN(CC4)C)OCCO)C,Pubchem,active,543.644,2.5242,3,9,7.572351629
COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)[C@H](CC(C)C)C(=O)N2C,CHEMBL,active,549.72,4.1929,2,8,7.107905397
COC1=C(C=C(C=C1)NC2=NC=C3CC(=O)NC4=C(C3=N2)C=CC(=C4)C(F)(F)F)OC,Pubchem,active,430.386,4.4178,2,6,7.744727495
C[C@@H](Oc1cc(-n2cnc3ccc(-c4ccncc4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,CHEMBL,active,508.525,6.4067,1,6,8.698970004
CC[C@@H]1c2c(C#N)ncn2-c2cnc(Nc3cc(F)c(C(=O)NC4CCN(CC)CC4)cc3OC)nc2N1C(C)C,CHEMBL,active,561.666,4.31888,2,10,9.397940009
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=CC=C4Br)OC,Pubchem,active,488.363,4.5446,1,7,8.698970004
CC(C)C[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,Pubchem,active,549.72,4.1929,2,8,7.107905397
CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2F)NC3=NC=C4C(=N3)N(CC(C(=O)N4C)(F)F)C5CCCC5)OC,Pubchem,active,561.609,3.5526,2,8,9.096910013
CCn1c(=O)/c(=C\Nc2ccccc2)s/c1=C(/C#N)C(=O)N1CCCC1,CHEMBL,active,368.462,1.07648,1,6,6.568636236
CN1CCC(CC1)NC(=O)C2=CC(=C(C(=C2)F)NC3=NC=C4C(=N3)N(CC(C(=O)N4C)(F)F)C5CCCC5)OC,Pubchem,active,561.609,3.5526,2,8,7.091514981
Cc1c2c(cc[n+]1Cc1ccccc1)c1ccc(OCc3ccccc3)cc1n2Cc1ccccc1.[Br-],CHEMBL,active,549.512,4.07002,0,2,6.278189385
C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,Pubchem,active,466.541,4.354,2,6,6.063184769
O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCc1ccccn1,CHEMBL,active,341.371,2.48359,1,6,6.060480747
CC[C@@H]1C2=C(N=CN2C3=CN=C(N=C3N1C4CCCC4)NC5=C(C=C(C=C5)C(=O)NC6CCN(CC6)C)OC)C#N,Pubchem,active,555.687,4.32388,2,10,8.823908741
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)NCCCCCCCc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,CHEMBL,active,839.925,0.0476,9,10,6.853871964
CCOc1cc(C2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(Cc1cc(C)cs1)[C@H](CC)C(=O)N2C,CHEMBL,active,534.73,5.55962,1,8,6.903089987
C1C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)NC1=O)NC4=CC=CC(=C4)C(=O)O,Pubchem,active,380.791,3.7334,3,5,7.408935393
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1ccc2c(n1)C(O)(CC)CC2,CHEMBL,active,526.645,3.2024,2,10,6.643974143
C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1CCCCCO/N=C/C2=C(C=CC=C2F)OC3=CC=CC=C3)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]4CCCN4C(=O)C)OP(=O)(O)O,Pubchem,active,973.994,1.5496,8,14,6.787812396
CN1CCN(CC1)C2=CC(=C(C=C2)OC(F)(F)F)NC3=NC=C4CCC5=C(C4=N3)N(N=C5C(=O)N)CCCl,Pubchem,active,550.973,3.1704,2,9,8.15490196
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C(=C4)F)C(=O)NCCN5CCOCC5)OCCO)C,Pubchem,active,585.681,2.2964,3,10,7.698970004
CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)N)C(=O)N)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)OP(=O)(O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]3CCCN3C(=O)[C@@H]4CCCN4C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC5=CC=C(C=C5)[N+](=O)[O-])NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC(=O)N)NC(=O)C,Pubchem,active,1840.862,-7.5405,23,27,7.153415497
CC(=O)c1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,CHEMBL,active,460.542,1.7726,2,9,6.333482019
COc1cccc(Nc2ncc3c(C)nc(-c4ccccc4)n3n2)c1,CHEMBL,active,331.379,3.85192,1,6,6.522878745
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CN2CCC(F)CC2)cc1Cl,CHEMBL,active,513.038,5.889,1,6,7.886056648
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC(=CC=C4)C#N)OC,Pubchem,active,434.477,3.65378,1,8,7.004364805
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1Cc1cccs1,CHEMBL,active,573.727,4.47472,2,11,7.148741651
CC1=C2C=NC(=NN2C(=N1)C3=CC=CC=C3)NC4=CC(=C(C(=C4)OC)OC)OC,Pubchem,active,391.431,3.86912,1,8,7.397940009
C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,Pubchem,active,466.541,4.354,2,6,6.653647026
CNCc1ccc([C@@H](C)Oc2cc(-c3cnc4ccccn34)sc2C(N)=O)c(Cl)c1,CHEMBL,active,440.956,4.6745,2,6,7.795880017
C1=C(C(C2=C(C1[N+](=O)[O-])SC(=[N+]2[O-])C(=O)N)SC[C@@H](C(=O)O)N)SC(F)(F)F,Pubchem,active,460.437,1.1349,3,9,6.397940009
C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1CCCCCCO/N=C/C2=CN=C(S2)N(C)CC3=CC=CC=C3)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]4CCCN4C(=O)C)OP(=O)(O)O,Pubchem,active,1004.118,1.1012,8,16,6.876148359
CC(C)(O)c1cccc(-n2cc(F)c3cnc(Nc4ccc(N5CCNCC5)cc4)nc32)n1,CHEMBL,active,447.518,3.3352,3,8,7.22184875
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCCN)CC4)c2)CC1,CHEMBL,active,545.57,2.2804,3,10,7.283996656
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)N4C=CC5=C4C=CC(=C5)C(=O)NCC)C,Pubchem,active,446.555,3.6742,1,6,7.205860644
COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CCC(=O)N2C,CHEMBL,active,507.639,3.1683,2,8,7.920818754
CN1CCN(CC1)C2=CC(=C(C=C2)OC(F)(F)F)NC3=NC=C4CCC5=C(C4=N3)N(N=C5C(=O)N)CCO,Pubchem,active,532.527,1.9239,3,10,8.522878745
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,Pubchem,active,521.666,3.5568,2,8,9.080921908
C[C@H](C1=C(C=C(C=C1)CNC(C)(C)C)F)OC2=C(SC(=C2)C3=CN=C4N3C=CC=C4)C(=O)N,Pubchem,active,466.582,5.3289,2,6,7.337242168
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL,active,466.541,4.354,2,6,6.063184769
CC(C1=CC=CC=C1)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)OC5CCN(CC5)C)C(=O)N,Pubchem,active,476.602,4.7989,1,7,7.180456064
CC(C)C[C@@H]1C(=O)N(C2=CN=C(N=C2N1C(C)C)NC3=C(C=C(C=C3)C(=O)NC4CCN(CC4)C)OC)C,Pubchem,active,523.682,3.6587,2,8,6.661543506
C[C@@H](Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CNC2CCCC2)cc1Cl,CHEMBL,active,495.048,5.9873,2,6,7.602059991
CC(Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,CHEMBL,active,544.599,5.8177,1,7,8.045757491
COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)O)c2)c(OC)c1,CHEMBL,active,451.497,2.8032,2,8,8.045757491
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1Cc1ccoc1,CHEMBL,active,557.659,4.00622,2,11,6.370590401
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=CC=C4Br)OC,Pubchem,active,488.363,4.5446,1,7,8.698970004
COC(=O)C1=C(C=CS1)NC2=NC(=NC=C2[N+](=O)[O-])NC3=CC=C(C=C3)N4CCC(CC4)O,Pubchem,active,470.511,3.6812,3,11,8.896196279
CCN(CC)S(=O)(=O)C1=CC=C(C=C1)NC2=NC=C3CC(=O)NC4=C(C3=N2)C=CC(=C4)Cl,Pubchem,active,471.97,4.0657,2,6,6.37675071
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=CC=C4Cl)OC,Pubchem,active,443.912,4.4355,1,7,8.698970004
C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1CCCCCCCCC2=CC=CC=C2OCC3=CC=CC=C3)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]4CCCN4C(=O)C)OP(=O)(O)O,Pubchem,active,969.087,2.5595,8,12,7.494850022
C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=CC(=C4)C5=CC(=NC=C5)N6CCOCC6)C(=O)N,Pubchem,active,593.631,6.2433,1,8,8.301029996
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4CC(F)(F)F)n3)c2)CC1,CHEMBL,active,543.472,4.0003,2,8,7.744727495
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccccc3OC)nc2N1Cc1cccc(C(F)(F)F)c1,CHEMBL,active,495.509,5.60802,1,8,6.010995384
COc1ccc(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)cc1,CHEMBL,active,350.382,1.8268,2,7,6.591760035
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(S(=O)(=O)NC)cc3)nc2N1C1CCCC1,CHEMBL,active,444.561,2.6323,2,7,7.794524963
CC[C@@H]1C2=NN=C(N2C3=CN=C(N=C3N1CC4CCCCC4)NC5=C(C=C(C=C5)C(=O)NC6CCN(CC6)C)OC)C,Pubchem,active,573.746,4.79332,2,10,7.651695137
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCCC5)O)C,Pubchem,active,478.597,4.1022,3,7,8.229884705
NC(=O)c1nn(CC(F)(F)F)c2c1CCc1cnc(Nc3ccccc3)nc1-2,CHEMBL,active,388.353,2.8435,2,6,8.22184875
COC1=CC=CC(=C1)COC2=C(SC(=C2)N3C=NC4=CC=CC=C43)C(=O)N,Pubchem,active,379.441,3.7735,1,6,7.552841969
C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)OC5CCNCC5)C(=O)N,Pubchem,active,530.572,5.4755,2,7,8.522878745
COC(=O)c1sccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)ncc1Br,CHEMBL,active,561.462,4.0337,2,10,8.368556231
CN(C)CCCC1=CC(=C(C=C1)OC)NC2=NC=C3CC(=S)NC4=C(C3=N2)C=CC(=C4)Cl,Pubchem,active,468.026,5.3388,2,6,8
COC1=C(C=C(C=C1)NC2=NC=C3CC(=O)NC4=C(C3=N2)C=CC(=C4)C#N)OC,Pubchem,active,387.399,3.27068,2,7,7.080921908
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NC4CCN(CCCCNC(=O)COc5cccc6c5C(=O)C(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)nc2N1CC1CCCCC1,CHEMBL,active,944.107,5.18692,4,16,6.508638306
CC(=O)C1=CC=CC=C1COC2=C(SC(=C2)N3C=NC4=CC(=C(C=C43)OC)OC)C(=O)N,Pubchem,active,451.504,3.9847,1,8,7.769551079
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(S(=O)(=O)NCCO)cc3)nc2N1C1CCCC1,CHEMBL,active,474.587,1.9948,3,8,7.60624936
COC1=CC(=CC(=C1)NC2=NC=C3CC(=O)NC4=C(C3=N2)C=CC(=C4)Cl)OC,Pubchem,active,396.834,4.0524,2,6,7.48148606
CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccccc3)nc2N1C1CCCC1,CHEMBL,active,402.502,3.8333,0,6,8.096910013
C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1CCCCC2=CN(N=N2)CC3=C(C=C(C=C3)OC4=CC=CC=C4)F)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]5CCCN5C(=O)C)OP(=O)(O)O,Pubchem,active,998.02,0.9913,8,15,7.602059991
CC1=CC(=CC=C1)COC2=C(SC(=C2)N3C=NC4=CC=CC=C43)C(=O)N,Pubchem,active,363.442,4.07332,1,5,7.920818754
C[C@@H]1C(=O)N(C2=CN=C(N=C2N1C(C)C)NC3=C(C=C(C=C3)C(=O)NC4CCN(CC4)C)OC)C,Pubchem,active,481.601,2.6325,2,8,7.598599459
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H]1Cc2c[n+](cn2CCCCCCCCc2ccccc2)CCCCNC(=O)[C@H]([C@@H](C)OP(=O)(O)O)NC(=O)[C@H](CO)NC1=O,CHEMBL,active,918.063,1.2977,8,10,6.795880017
COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=O)C3)cc(OC)c1,CHEMBL,active,396.834,4.0524,2,6,7.48148606
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NCCN4CCOCC4)cc3OCCO)nc2N1C1CCCC1,CHEMBL,active,567.691,2.1573,3,10,7.747146969
COc1cc(Nc2ncc3c(C)nc(-c4cccc(Br)c4)n3n2)cc(OC)c1OC,CHEMBL,active,470.327,4.63162,1,8,7.15490196
CC[C@@H]1C2=NN=C(N2C3=CN=C(N=C3N1CC4=CC=C(C=C4)F)NC5=CC=CC=C5OC)C,Pubchem,active,445.502,4.72832,1,8,6.039053804
CC(C1=CC=CC=C1C(F)(F)F)OC2=C(C=CC(=C2)N3C=NC4=C3C=C(C=C4)OC5CCN(CC5)C)C(=O)N,Pubchem,active,538.57,5.7562,1,6,6.721246399
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,CHEMBL,active,618.827,4.2672,2,9,9.060480747
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,Pubchem,active,521.666,3.5568,2,8,9.080921908
CN(C)CCCC1=C(C=CC(=C1)NC2=NC=C3CC(=S)NC4=C(C3=N2)C=CC(=C4)Cl)C(F)(F)F,Pubchem,active,505.997,6.349,2,5,9
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(S(N)(=O)=O)cc3)nc2N1C1CCCC1,CHEMBL,active,430.534,2.3716,2,7,7.188626103
CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)N)C(=O)N)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)OP(=O)(O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]3CCCN3C(=O)[C@@H]4CCCN4C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC5=CC=C(C=C5)F)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC(=O)N)NC(=O)C,Pubchem,active,1813.855,-7.3096,23,25,7.129947418
CN1CCCC1CCNC2=CC(=C(C=C2)OC(F)(F)F)NC3=NC=C4CCC5=C(C4=N3)N(N=C5C(=O)N)C,Pubchem,active,530.555,3.613,3,9,6.826813732
COC(=O)c1sccc1Nc1nc(Nc2ccc(N3CCC(N(C)C)CC3)cc2OC)ncc1F,CHEMBL,active,500.6,4.49,2,10,6.724688645
C[C@H](C1=C(C=C(C=C1)CNC(C)(C)CO)Cl)OC2=C(SC(=C2)C3=CN=C4N3C=CC=C4)C(=O)N,Pubchem,active,499.036,4.8156,3,7,7.638272164
C1C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)NC1=O)NC4=CC=C(C=C4)CCCN,Pubchem,active,393.878,3.9265,3,5,6.468521083
Cc1c2c(cc[n+]1Cc1ccccc1)c1ccc(OCc3ccc(F)cc3)cc1n2CCCc1ccccc1.[Br-],CHEMBL,active,595.556,4.79362,0,2,6.068542129
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cncn1CCCCCCCCc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,CHEMBL,active,862.963,0.9805,8,11,6.91721463
C1=CC(=CC=C1CC(=O)NCCCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S)C#N,Pubchem,active,436.472,2.46657,2,7,6.004364805
COc1cccc(CC(=O)NCCCn2c(=O)c3cc(F)ccc3n3c(=S)[nH]nc23)c1,CHEMBL,active,441.488,2.60349,2,7,6.017728767
C[C@H](C1=CC=CC=C1Cl)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)OC5CCN(CC5)C)C(=O)N,Pubchem,active,511.047,5.4523,1,7,8.698970004
C[C@@H](Oc1cc(-n2cnc3ccc(-c4cccnc4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,CHEMBL,active,508.525,6.4067,1,6,8.698970004
CS(=O)(=O)c1ccc2c(c1)ncn2-c1cc(OCc2ccccc2C(F)(F)F)c(C(N)=O)s1,CHEMBL,active,495.504,4.1872,1,7,6.602059991
C[C@H](C1=CC=CC=C1Cl)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)OCC5CCN(CC5)C)C(=O)N,Pubchem,active,525.074,5.6999,1,7,8.22184875
CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,Pubchem,active,500.607,2.886,2,10,6.455931956
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)C)OCCO)C,Pubchem,active,453.543,3.2979,2,8,8.239577517
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NN4CCN(C)CC4)cc3OC)nc2N1Cc1ccc(F)cc1,CHEMBL,active,586.676,3.62052,2,11,6.54668166
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1CC1CCCCC1,CHEMBL,active,573.746,4.79332,2,10,6.962573502
C[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCCCC5)OC)C,Pubchem,active,492.624,4.4052,2,7,6.795880017
CC(C)(C)OC(=O)N1CCN(CC1)C2=CC(=C(C=C2)OC(F)(F)F)NC3=NC=C4CCC5=C(C4=N3)N(N=C5C(=O)N)C,Pubchem,active,588.591,3.7739,2,10,6.066006836
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cncn1CCCCCCO/N=C/c1ccccc1-c1ccc(F)cc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,CHEMBL,active,972.022,1.8144,8,13,6.730487056
CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)N)C(=O)N)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)OP(=O)(O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]3CCCN3C(=O)[C@@H]4CCCN4C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC5=CC=CC=C5)NC(=O)C,Pubchem,active,1566.629,-5.0646,19,21,6.547753425
C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)CN5CCN(CC5)C)C(=O)N,Pubchem,active,543.615,5.0921,1,7,7
